1100,17	1415,27
1101,78	1416,73
1103,39	1415,89
1105,00	1416,70
1106,60	1417,80
1108,21	1418,96
1109,82	1419,57
1111,43	1418,73
1113,04	1420,01
1114,65	1420,89
1116,26	1421,58
1117,87	1422,97
1119,48	1422,23
1121,09	1423,71
1122,70	1425,13
1124,31	1425,00
1125,92	1425,96
1127,53	1425,36
1129,14	1427,43
1130,75	1427,53
1132,36	1428,04
1133,97	1429,56
1135,58	1429,66
1137,19	1429,53
1138,79	1430,94
1140,40	1431,66
1142,02	1432,03
1143,63	1431,67
1145,23	1431,89
1146,84	1433,63
1148,45	1434,61
1150,06	1433,78
1151,67	1434,27
1153,28	1435,19
1154,89	1435,79
1156,50	1437,04
1158,11	1436,93
1159,72	1436,15
1161,33	1438,06
1162,94	1439,66
1164,55	1439,45
1166,16	1439,57
1167,77	1439,76
1169,38	1440,52
1170,99	1441,84
1172,60	1442,00
1174,21	1442,45
1175,82	1442,43
1177,42	1443,03
1179,04	1443,75
1180,64	1443,83
1182,25	1443,94
1183,86	1443,33
1185,47	1443,79
1187,08	1443,88
1188,69	1445,07
1190,30	1445,87
1191,91	1445,94
1193,52	1446,06
1195,13	1446,97
1196,74	1447,95
1198,35	1448,32
1199,96	1448,23
1201,57	1448,27
1203,18	1449,44
1204,79	1450,07
1206,40	1449,72
1208,01	1448,25
1209,62	1449,87
1211,23	1451,13
1212,83	1451,92
1214,45	1451,75
1216,05	1451,75
1217,66	1452,18
1219,27	1453,44
1220,88	1452,02
1222,49	1452,18
1224,10	1453,43
1225,71	1454,09
1227,32	1453,55
1228,93	1453,12
1230,54	1454,02
1232,15	1454,85
1233,76	1455,36
1235,37	1454,95
1236,98	1454,82
1238,59	1456,05
1240,20	1457,89
1241,81	1457,94
1243,42	1456,64
1245,02	NaN
1246,52	1457,94
1248,13	NaN
1249,64	NaN
1251,14	1458,01
1252,75	NaN
1254,25	1459,98
1255,86	NaN
1257,36	1460,10
1258,97	NaN
1260,47	1460,47
1262,08	NaN
1263,58	1460,38
1265,19	NaN
1266,69	1462,07
1268,30	NaN
1269,80	1464,19
1271,41	NaN
1272,91	1463,54
1274,52	1464,21
1276,13	1465,38
1277,74	1466,20
1279,35	1466,16
1280,96	1466,02
1282,57	1466,91
1284,18	1468,05
1285,79	1467,57
1287,39	1468,27
1289,01	1468,25
1290,62	1468,39
1292,23	1470,02
1293,84	1470,40
