#"+EI TIC Scan FA_1.D "
#Point,X(Minutes),Y(Counts)
942,6.820,0.0633628792092313
943,6.824,0.0380177275255388
944,6.827,0.0675870711565134
945,6.831,0.074979407064257
946,6.834,0.0605467512443765
947,6.838,0.0672350551609065
948,6.841,0.0784995670203254
949,6.844,0.083779806954428
950,6.848,0.0897640788797443
951,6.851,0.0855398869324622
952,6.855,0.0623068312224107
953,6.858,0.0679390871521202
954,6.862,0.0341455515738635
955,6.865,0.0563225592970945
956,6.868,0.0644189271960518
957,6.872,0.0640669112004449
958,6.875,0.0767394870422912
959,6.879,0.0718112631037954
960,6.882,0.068291103147727
961,6.886,0.0633628792092313
962,6.889,0.0373136955343251
963,6.892,0.0989164947655221
964,6.896,0.0756834390554707
965,6.899,0.0742753750730433
966,6.903,0.0376657115299319
967,6.906,0.0383697435211456
968,6.910,0.050690303367385
969,6.913,0.0341455515738635
970,6.916,0.0482261913981371
971,6.920,0.0545624793190603
972,6.923,0.0640669112004449
973,6.927,0.0556185273058808
974,6.930,0.0327374875914362
975,6.934,0.0499862713761713
976,6.937,0.0760354550510775
977,6.940,0.083779806954428
978,6.944,0.0901160948753511
979,6.947,0.0756834390554707
980,6.951,0.0376657115299319
981,6.954,0.0644189271960518
982,6.958,0.0774435190335049
983,6.961,0.057378607283915
984,6.964,0.0774435190335049
985,6.968,0.0482261913981371
986,6.971,0.0696991671301544
987,6.975,0.0380177275255388
988,6.978,0.074979407064257
989,6.982,0.0545624793190603
990,6.985,0.0306253916177951
991,6.988,0.0577306232795218
992,6.992,0.0454100634332824
993,6.995,0.0552665113102739
994,6.999,0.0341455515738635
995,7.002,0.0813156949851801
996,7.006,0.0598427192531629
997,7.009,0.0531544153366329
998,7.012,0.0432979674596414
999,7.016,0.0517463513542055
1000,7.019,0.0408338554903935
1001,7.023,0.0443540154464619
1002,7.026,0.0520983673498124
1003,7.030,0.0337935355782567
1004,7.033,0.0528023993410261
1005,7.036,0.0316814396046156
1006,7.040,0.0946923028182401
1007,7.043,0.0461140954244961
1008,7.047,0.0735713430818296
1009,7.050,0.0929322228402059
1010,7.054,0.0809636789895733
1011,7.057,0.0524503833454192
1012,7.060,0.050690303367385
1013,7.064,0.0415378874816072
1014,7.067,0.0380177275255388
1015,7.071,0.0306253916177951
1016,7.074,0.0383697435211456
1017,7.078,0.0725152950950091
1018,7.081,0.0499862713761713
1019,7.084,0.0809636789895733
1020,7.088,0.0830757749632143
1021,7.091,0.0827237589676075
1022,7.095,0.0813156949851801
1023,7.098,0.0675870711565134
1024,7.102,0.0915241588577785
1025,7.105,0.0802596469983596
1026,7.108,0.085891902928069
1027,7.112,0.0735713430818296
1028,7.115,0.0728673110906159
1029,7.119,0.0844838389456417
1030,7.122,0.0799076310027528
1031,7.126,0.0975084307830948
1032,7.129,0.0721632790994023
1033,7.132,0.0767394870422912
1034,7.136,0.0538584473278466
1035,7.139,0.0996205267567358
1036,7.143,0.110885038616155
1037,7.146,0.0876519829061033
1038,7.150,0.0774435190335049
1039,7.153,0.099268510761129
1040,7.156,0.122149550475574
1041,7.160,0.0693471511345475
1042,7.163,0.0862439189236759
1043,7.167,0.0601947352487697
1044,7.170,0.0946923028182401
1045,7.174,0.0443540154464619
1046,7.177,0.099268510761129
1047,7.180,0.0665310231696928
1048,7.184,0.0471701434113166
1049,7.187,0.0640669112004449
1050,7.191,0.0499862713761713
1051,7.194,0.0633628792092313
1052,7.198,0.0528023993410261
1053,7.201,0.0520983673498124
1054,7.204,0.048578207393744
1055,7.208,0.0517463513542055
1056,7.211,0.0524503833454192
1057,7.215,0.0454100634332824
1058,7.218,0.057378607283915
1059,7.222,0.0961003668006674
1060,7.225,0.0714592471081886
1061,7.228,0.0890600468885306
1062,7.232,0.0432979674596414
1063,7.235,0.0482261913981371
1064,7.239,0.0848358549412485
1065,7.242,0.0756834390554707
1066,7.246,0.0668830391652997
1067,7.249,0.074979407064257
1068,7.252,0.074979407064257
1069,7.256,0.0792035990115391
1070,7.259,0.0528023993410261
1071,7.263,0.0616027992311971
1072,7.266,0.0633628792092313
1073,7.270,0.0422419194728208
1074,7.273,0.0647709431916586
1075,7.276,0.0654749751828723
1076,7.280,0.0739233590774365
1077,7.283,0.0953963348094537
1078,7.287,0.0735713430818296
1079,7.290,0.0887080308929238
1080,7.294,0.0827237589676075
1081,7.297,0.0802596469983596
1082,7.300,0.102788670717197
1083,7.304,0.0718112631037954
1084,7.307,0.0763874710466844
1085,7.311,0.0746273910686502
1086,7.314,0.106308830673266
1087,7.318,0.0577306232795218
1088,7.321,0.0707552151169749
1089,7.324,0.0517463513542055
1090,7.328,0.0538584473278466
1091,7.331,0.0587866712663423
1092,7.335,0.0626588472180176
1093,7.338,0.0718112631037954
1094,7.342,0.0953963348094537
1095,7.345,0.0337935355782567
1096,7.348,0.0447060314420687
1097,7.352,0.0587866712663423
1098,7.355,0.0626588472180176
1099,7.359,0.0587866712663423
1100,7.362,0.0580826392751287
1101,7.366,0.0443540154464619
1102,7.369,0.0774435190335049
1103,7.372,0.044001999450855
1104,7.376,0.044001999450855
1105,7.379,0.0517463513542055
1106,7.383,0.0450580474376756
1107,7.386,0.0651229591872655
1108,7.390,0.0524503833454192
1109,7.393,0.0802596469983596
1110,7.396,0.0482261913981371
1111,7.400,0.0461140954244961
1112,7.403,0.0644189271960518
1113,7.407,0.0499862713761713
1114,7.410,0.041889903477214
1115,7.414,0.0686431191433339
1116,7.417,0.0619548152268039
1117,7.420,0.0496342553805645
1118,7.424,0.0513943353585987
1119,7.427,0.0774435190335049
1120,7.431,0.0517463513542055
1121,7.434,0.0545624793190603
1122,7.438,0.0542104633234534
1123,7.441,0.044001999450855
1124,7.444,0.0675870711565134
1125,7.448,0.0577306232795218
1126,7.451,0.0827237589676075
1127,7.455,0.0767394870422912
1128,7.458,0.0443540154464619
1129,7.462,0.0605467512443765
1130,7.465,0.074979407064257
1131,7.468,0.0161927357979147
1132,7.472,0.0545624793190603
1133,7.475,0.0616027992311971
1134,7.479,0.0608987672399834
1135,7.482,0.0478741754025303
1136,7.486,0.0806116629939664
1137,7.489,0.0799076310027528
1138,7.492,0.0725152950950091
1139,7.496,0.0608987672399834
1140,7.499,0.044001999450855
1141,7.503,0.0429459514640345
1142,7.506,0.0552665113102739
1143,7.510,0.0848358549412485
1144,7.513,0.0623068312224107
1145,7.516,0.0809636789895733
1146,7.520,0.0640669112004449
1147,7.523,0.0922281908489922
1148,7.527,0.0425939354684277
1149,7.530,0.0732193270862228
1150,7.534,0.0608987672399834
1151,7.537,0.0545624793190603
1152,7.540,0.0577306232795218
1153,7.544,0.050690303367385
1154,7.547,0.0552665113102739
1155,7.551,0.0587866712663423
1156,7.554,0.0538584473278466
1157,7.558,0.0489302233893508
1158,7.561,0.0373136955343251
1159,7.564,0.0612507832355902
1160,7.568,0.0432979674596414
1161,7.571,0.0760354550510775
1162,7.575,0.0735713430818296
1163,7.578,0.0841318229500349
1164,7.582,0.0788515830159322
1165,7.585,0.0542104633234534
1166,7.588,0.0704031991213681
1167,7.592,0.0246411196924788
1168,7.595,0.0510423193629919
1169,7.599,0.039777807503573
1170,7.602,0.030977407613402
1171,7.606,0.0608987672399834
1172,7.609,0.0725152950950091
1173,7.612,0.0316814396046156
1174,7.616,0.0915241588577785
1175,7.619,0.0686431191433339
1176,7.623,0.0721632790994023
1177,7.626,0.0640669112004449
1178,7.630,0.0545624793190603
1179,7.633,0.0795556150071459
1180,7.636,0.0380177275255388
1181,7.640,0.0577306232795218
1182,7.643,0.068291103147727
1183,7.647,0.0369616795387182
1184,7.650,0.0559705433014876
1185,7.654,0.0739233590774365
1186,7.657,0.0482261913981371
1187,7.660,0.0246411196924788
1188,7.664,0.0369616795387182
1189,7.667,0.0693471511345475
1190,7.671,0.0499862713761713
1191,7.674,0.0524503833454192
1192,7.678,0.0809636789895733
1193,7.681,0.068291103147727
1194,7.684,0.0953963348094537
1195,7.688,0.0707552151169749
1196,7.691,0.0630108632136244
1197,7.695,0.099268510761129
1198,7.698,0.0844838389456417
1199,7.702,0.0616027992311971
1200,7.705,0.113349150585403
1201,7.708,0.0985644787699153
1202,7.712,0.0784995670203254
1203,7.715,0.0432979674596414
1204,7.719,0.0784995670203254
1205,7.722,0.0781475510247186
1206,7.726,0.0566745752927013
1207,7.729,0.0510423193629919
1208,7.732,0.0520983673498124
1209,7.736,0.0471701434113166
1210,7.739,0.0601947352487697
1211,7.743,0.0608987672399834
1212,7.746,0.0482261913981371
1213,7.750,0.0471701434113166
1214,7.753,0.041889903477214
1215,7.756,0.048578207393744
1216,7.760,0.0647709431916586
1217,7.763,0.048578207393744
1218,7.767,0.0707552151169749
1219,7.770,0.0422419194728208
1220,7.774,0.0496342553805645
1221,7.777,0.00915241588577785
1222,7.780,0.0591386872619492
1223,7.784,0.0813156949851801
1224,7.787,0.0696991671301544
1225,7.791,0.0647709431916586
1226,7.794,0.0718112631037954
1227,7.798,0.0503382873717782
1228,7.801,0.0637148952048381
1229,7.804,0.0556185273058808
1230,7.808,0.0461140954244961
1231,7.811,0.0675870711565134
1232,7.815,0.0538584473278466
1233,7.818,0.044001999450855
1234,7.822,0.0668830391652997
1235,7.825,0.0633628792092313
1236,7.828,0.0549144953146671
1237,7.832,0.0535064313322397
1238,7.835,0.0619548152268039
1239,7.839,0.0580826392751287
1240,7.842,0.0535064313322397
1241,7.846,0.0563225592970945
1242,7.849,0.050690303367385
1243,7.852,0.0432979674596414
1244,7.856,0.0464661114201029
1245,7.859,0.0834277909588212
1246,7.863,0.0531544153366329
1247,7.866,0.0545624793190603
1248,7.870,0.0542104633234534
1249,7.873,0.0387217595167524
1250,7.876,0.0415378874816072
1251,7.880,0.0865959349192827
1252,7.883,0.0394257915079661
1253,7.887,0.057378607283915
1254,7.890,0.0591386872619492
1255,7.894,0.0369616795387182
1256,7.897,0.0256971676792993
1257,7.900,0.0478741754025303
1258,7.904,0.0503382873717782
1259,7.907,0.0630108632136244
1260,7.911,0.00528023993410261
1261,7.914,0.0608987672399834
1262,7.918,0.0630108632136244
1263,7.921,0.0563225592970945
1264,7.924,0.0454100634332824
1265,7.928,0.0665310231696928
1266,7.931,0.077091503037898
1267,7.935,0.0457620794288892
1268,7.938,0.044001999450855
1269,7.942,0.0380177275255388
1270,7.945,0.057378607283915
1271,7.948,0.0580826392751287
1272,7.952,0.0524503833454192
1273,7.955,0.0601947352487697
1274,7.959,0.0978604467787016
1275,7.962,0.0475221594069234
1276,7.966,0.0834277909588212
1277,7.969,0.0387217595167524
1278,7.972,0.0524503833454192
1279,7.976,0.0274572476573335
1280,7.979,0.0640669112004449
1281,7.983,0.0492822393849576
1282,7.986,0.0299213596265814
1283,7.990,0.0538584473278466
1284,7.993,0.0517463513542055
1285,7.996,0.026401199670513
1286,8.000,0.0344975675694704
1287,8.003,0.044001999450855
1288,8.007,0.0478741754025303
1289,8.010,0.0366096635431114
1290,8.014,0.0147846718154873
1291,8.017,0.0686431191433339
1292,8.020,0.0513943353585987
1293,8.024,0.0373136955343251
1294,8.027,0.0295693436309746
1295,8.031,0.0337935355782567
1296,8.034,0.0355536155562909
1297,8.038,0.0214729757320173
1298,8.041,0.0355536155562909
1299,8.044,0.0542104633234534
1300,8.048,0.0387217595167524
1301,8.051,0.0271052316617267
1302,8.055,0.0728673110906159
1303,8.058,0.077091503037898
1304,8.062,0.0538584473278466
1305,8.065,0.0436499834552482
1306,8.068,0.0404818394947866
1307,8.072,0.0556185273058808
1308,8.075,0.0658269911784791
1309,8.079,0.0929322228402059
1310,8.082,0.0531544153366329
1311,8.086,0.0792035990115391
1312,8.089,0.110181006624941
1313,8.092,0.0922281908489922
1314,8.096,0.0809636789895733
1315,8.099,0.0630108632136244
1316,8.103,0.0675870711565134
1317,8.106,0.0802596469983596
1318,8.110,0.0531544153366329
1319,8.113,0.0577306232795218
1320,8.116,0.0556185273058808
1321,8.120,0.0443540154464619
1322,8.123,0.0369616795387182
1323,8.127,0.015488703806701
1324,8.130,0.039777807503573
1325,8.134,0.0380177275255388
1326,8.137,0.0549144953146671
1327,8.140,0.0411858714860003
1328,8.144,0.0545624793190603
1329,8.147,0.0820197269763938
1330,8.151,0.0394257915079661
1331,8.154,0.039777807503573
1332,8.158,0.0570265912883081
1333,8.161,0.0580826392751287
1334,8.164,0.0696991671301544
1335,8.168,0.0186568477671625
1336,8.171,0.0876519829061033
1337,8.175,0.0598427192531629
1338,8.178,0.0552665113102739
1339,8.182,0.0686431191433339
1340,8.185,0.0542104633234534
1341,8.188,0.0686431191433339
1342,8.192,0.024289103696872
1343,8.195,0.0436499834552482
1344,8.199,0.0584346552707355
1345,8.202,0.0735713430818296
1346,8.206,0.0422419194728208
1347,8.209,0.0278092636529404
1348,8.212,0.048578207393744
1349,8.216,0.0672350551609065
1350,8.219,0.0668830391652997
1351,8.223,0.0457620794288892
1352,8.226,0.0235850717056583
1353,8.230,0.0313294236090088
1354,8.233,0.0714592471081886
1355,8.236,0.0851878709368554
1356,8.240,0.0394257915079661
1357,8.243,0.0447060314420687
1358,8.247,0.0795556150071459
1359,8.250,0.0601947352487697
1360,8.254,0.0640669112004449
1361,8.257,0.068291103147727
1362,8.260,0.0528023993410261
1363,8.264,0.0429459514640345
1364,8.267,0.0344975675694704
1365,8.271,0.0616027992311971
1366,8.274,0.0608987672399834
1367,8.278,0.0492822393849576
1368,8.281,0.0313294236090088
1369,8.284,0
1370,8.288,0.0344975675694704
1371,8.291,0.0404818394947866
1372,8.295,0.0447060314420687
1373,8.298,0.0633628792092313
1374,8.302,0.0531544153366329
1375,8.305,0.0563225592970945
1376,8.308,0.0591386872619492
1377,8.312,0.0559705433014876
1378,8.315,0.0496342553805645
1379,8.319,0.0823717429720006
1380,8.322,0.0728673110906159
1381,8.326,0.0425939354684277
1382,8.329,0.059490703257556
1383,8.332,0.0777955350291117
1384,8.336,0.0510423193629919
1385,8.339,0.0651229591872655
1386,8.343,0.0640669112004449
1387,8.346,0.0612507832355902
1388,8.350,0.0802596469983596
1389,8.353,0.0813156949851801
1390,8.356,0.0788515830159322
1391,8.360,0.0408338554903935
1392,8.363,0.0566745752927013
1393,8.367,0.0422419194728208
1394,8.370,0.0401298234991798
1395,8.374,0.0693471511345475
1396,8.377,0.0535064313322397
1397,8.380,0.0876519829061033
1398,8.384,0.0675870711565134
1399,8.387,0.0404818394947866
1400,8.391,0.0605467512443765
1401,8.394,0.0489302233893508
1402,8.398,0.0732193270862228
1403,8.401,0.0580826392751287
1404,8.404,0.0570265912883081
1405,8.408,0.0443540154464619
1406,8.411,0.0450580474376756
1407,8.415,0.0528023993410261
1408,8.418,0.0623068312224107
1409,8.422,0.0626588472180176
1410,8.425,0.0637148952048381
1411,8.428,0.0489302233893508
1412,8.432,0.0633628792092313
1413,8.435,0.0552665113102739
1414,8.439,0.0693471511345475
1415,8.442,0.0799076310027528
1416,8.446,0.0334415195826498
1417,8.449,0.0489302233893508
1418,8.452,0.0524503833454192
1419,8.456,0.0401298234991798
1420,8.459,0.0408338554903935
1421,8.463,0.0601947352487697
1422,8.466,0.0584346552707355
1423,8.470,0.0675870711565134
1424,8.473,0.0616027992311971
1425,8.476,0.0862439189236759
1426,8.480,0.0894120628841375
1427,8.483,0.0566745752927013
1428,8.487,0.0496342553805645
1429,8.490,0.0721632790994023
1430,8.494,0.0820197269763938
1431,8.497,0.0728673110906159
1432,8.500,0.0711072311125818
1433,8.504,0.0447060314420687
1434,8.507,0.0411858714860003
1435,8.511,0.0475221594069234
1436,8.514,0.0696991671301544
1437,8.518,0.0545624793190603
1438,8.521,0.041889903477214
1439,8.524,0.0640669112004449
1440,8.528,0.0700511831257612
1441,8.531,0.057378607283915
1442,8.535,0.0482261913981371
1443,8.538,0.0767394870422912
1444,8.542,0.0901160948753511
1445,8.545,0.0580826392751287
1446,8.548,0.0851878709368554
1447,8.552,0.0753314230598638
1448,8.555,0.0545624793190603
1449,8.559,0.0686431191433339
1450,8.562,0.081667710980787
1451,8.566,0.074979407064257
1452,8.569,0.0612507832355902
1453,8.572,0.0520983673498124
1454,8.576,0.0598427192531629
1455,8.579,0.0830757749632143
1456,8.583,0.059490703257556
1457,8.586,0.0693471511345475
1458,8.590,0.066179007174086
1459,8.593,0.0496342553805645
1460,8.596,0.0380177275255388
1461,8.600,0.0528023993410261
1462,8.603,0.0436499834552482
1463,8.607,0.0718112631037954
1464,8.610,0.0454100634332824
1465,8.614,0.0746273910686502
1466,8.617,0.0626588472180176
1467,8.620,0.0478741754025303
1468,8.624,0.0707552151169749
1469,8.627,0.0718112631037954
1470,8.631,0.0587866712663423
1471,8.634,0.059490703257556
1472,8.638,0.0306253916177951
1473,8.641,0.0450580474376756
1474,8.644,0.0520983673498124
1475,8.648,0.0591386872619492
1476,8.651,0.0464661114201029
1477,8.655,0.0739233590774365
1478,8.658,0.0718112631037954
1479,8.662,0.0784995670203254
1480,8.665,0.0411858714860003
1481,8.668,0.035201599560684
1482,8.672,0.0436499834552482
1483,8.675,0.0665310231696928
1484,8.679,0.0436499834552482
1485,8.682,0.0528023993410261
1486,8.686,0.0686431191433339
1487,8.689,0.0605467512443765
1488,8.692,0.0503382873717782
1489,8.696,0.0436499834552482
1490,8.699,0.0408338554903935
1491,8.703,0.0535064313322397
1492,8.706,0.0605467512443765
1493,8.710,0.0450580474376756
1494,8.713,0.0735713430818296
1495,8.716,0.0640669112004449
1496,8.720,0.0524503833454192
1497,8.723,0.0147846718154873
1498,8.727,0.0700511831257612
1499,8.730,0.0714592471081886
1500,8.734,0.0499862713761713
1501,8.737,0.0587866712663423
1502,8.740,0.0605467512443765
1503,8.744,0.0862439189236759
1504,8.747,0.0767394870422912
1505,8.751,0.0781475510247186
1506,8.754,0.0746273910686502
1507,8.758,0.0432979674596414
1508,8.761,0.0598427192531629
1509,8.764,0.0704031991213681
1510,8.768,0.130597934370138
1511,8.771,0.141862446229557
1512,8.775,0.195368877561796
1513,8.778,0.251339420863284
1514,8.782,0.224234189201557
1515,8.785,0.260491836749062
1516,8.788,0.23057047712248
1517,8.792,0.190792669618907
1518,8.795,0.160167278001112
1519,8.799,0.152070910102155
1520,8.802,0.144678574194411
1521,8.806,0.0823717429720006
1522,8.809,0.0742753750730433
1523,8.812,0.0616027992311971
1524,8.816,0.11581326255465
1525,8.819,0.0654749751828723
1526,8.823,0.0908201268665648
1527,8.826,0.0608987672399834
1528,8.830,0.0608987672399834
1529,8.833,0.0675870711565134
1530,8.836,0.0763874710466844
1531,8.840,0.0679390871521202
1532,8.843,0.0457620794288892
1533,8.847,0.066179007174086
1534,8.850,0.0510423193629919
1535,8.854,0.048578207393744
1536,8.857,0.0735713430818296
1537,8.860,0.0792035990115391
1538,8.864,0.0559705433014876
1539,8.867,0.0855398869324622
1540,8.871,0.0756834390554707
1541,8.874,0.0556185273058808
1542,8.878,0.0848358549412485
1543,8.881,0.059490703257556
1544,8.884,0.050690303367385
1545,8.888,0.0855398869324622
1546,8.891,0.0781475510247186
1547,8.895,0.0665310231696928
1548,8.898,0.0753314230598638
1549,8.902,0.0623068312224107
1550,8.905,0.0728673110906159
1551,8.908,0.104548750695232
1552,8.912,0.0830757749632143
1553,8.915,0.0696991671301544
1554,8.919,0.0953963348094537
1555,8.922,0.0943402868226332
1556,8.926,0.0623068312224107
1557,8.929,0.0608987672399834
1558,8.932,0.0763874710466844
1559,8.936,0.0496342553805645
1560,8.939,0.048578207393744
1561,8.943,0.0742753750730433
1562,8.946,0.0739233590774365
1563,8.950,0.0535064313322397
1564,8.953,0.0756834390554707
1565,8.956,0.0827237589676075
1566,8.960,0.0855398869324622
1567,8.963,0.102788670717197
1568,8.967,0.196424925548617
1569,8.970,0.269996268630447
1570,8.974,0.534008265335577
1571,8.977,0.930378276388879
1572,8.980,1.39046318264702
1573,8.984,1.84069164102817
1574,8.987,2.15257781313583
1575,8.991,2.06703792620337
1576,8.994,2.02021979878766
1577,8.998,1.65764332331261
1578,9.001,1.14651609769148
1579,9.004,0.758242454537134
1580,9.008,0.537528425291645
1581,9.011,0.325966811931934
1582,9.015,0.264716028696344
1583,9.018,0.216489837298207
1584,9.022,0.192200733601335
1585,9.025,0.19607290955301
1586,9.028,0.199241053513472
1587,9.032,0.118629390519505
1588,9.035,0.123909630453608
1589,9.039,0.118981406515112
1590,9.042,0.135174142313027
1591,9.046,0.144326558198805
1592,9.049,0.137990270277881
1593,9.052,0.109828990629334
1594,9.056,0.133766078330599
1595,9.059,0.148550750146087
1596,9.063,0.122149550475574
1597,9.066,0.149958814128514
1598,9.070,0.154183006075796
1599,9.073,0.166503565922035
1600,9.076,0.184456381697984
1601,9.080,0.246059180929181
1602,9.083,0.301677708235062
1603,9.087,0.337231323791353
1604,9.090,0.334415195826498
1605,9.094,0.27070030062166
1606,9.097,0.24394708495554
1607,9.100,0.181992269728736
1608,9.104,0.165447517935215
1609,9.107,0.123909630453608
1610,9.111,0.0693471511345475
1611,9.114,0.12918987038771
1612,9.118,0.0633628792092313
1613,9.121,0.0809636789895733
1614,9.124,0.0876519829061033
1615,9.128,0.0865959349192827
1616,9.131,0.115109230563437
1617,9.135,0.0763874710466844
1618,9.138,0.0756834390554707
1619,9.142,0.118277374523898
1620,9.145,0.0975084307830948
1621,9.148,0.0936362548314195
1622,9.152,0.13587817430424
1623,9.155,0.102436654721591
1624,9.159,0.112293102598582
1625,9.162,0.128837854392104
1626,9.166,0.0943402868226332
1627,9.169,0.10032455874795
1628,9.172,0.105252782686445
1629,9.176,0.120037454501933
1630,9.179,0.0950443188138469
1631,9.183,0.0686431191433339
1632,9.186,0.0689951351389407
1633,9.190,0.0630108632136244
1634,9.193,0.0855398869324622
1635,9.196,0.0887080308929238
1636,9.200,0.0545624793190603
1637,9.203,0.085891902928069
1638,9.207,0.083779806954428
1639,9.210,0.0792035990115391
1640,9.214,0.0753314230598638
1641,9.217,0.0763874710466844
1642,9.220,0.0711072311125818
1643,9.224,0.0876519829061033
1644,9.227,0.0985644787699153
1645,9.231,0.0806116629939664
1646,9.234,0.113349150585403
1647,9.238,0.115461246559044
1648,9.241,0.0711072311125818
1649,9.244,0.127781806405283
1650,9.248,0.109476974633727
1651,9.251,0.114405198572223
1652,9.255,0.077091503037898
1653,9.258,0.0996205267567358
1654,9.262,0.0957483508050606
1655,9.265,0.0887080308929238
1656,9.268,0.0478741754025303
1657,9.272,0.0985644787699153
1658,9.275,0.0739233590774365
1659,9.279,0.0901160948753511
1660,9.282,0.106308830673266
1661,9.286,0.106660846668873
1662,9.289,0.0911721428621717
1663,9.292,0.136582206295454
1664,9.296,0.0890600468885306
1665,9.299,0.0932842388358127
1666,9.303,0.0964523827962743
1667,9.306,0.0693471511345475
1668,9.310,0.0742753750730433
1669,9.313,0.0918761748533853
1670,9.316,0.100676574743556
1671,9.320,0.120741486493146
1672,9.323,0.111941086602975
1673,9.327,0.0872999669104964
1674,9.330,0.099268510761129
1675,9.334,0.0862439189236759
1676,9.337,0.0542104633234534
1677,9.340,0.0517463513542055
1678,9.344,0.10138060673477
1679,9.347,0.0503382873717782
1680,9.351,0.0784995670203254
1681,9.354,0.0795556150071459
1682,9.358,0.0957483508050606
1683,9.361,0.0918761748533853
1684,9.364,0.0711072311125818
1685,9.368,0.0612507832355902
1686,9.371,0.0686431191433339
1687,9.375,0.0612507832355902
1688,9.378,0.113701166581009
1689,9.382,0.0964523827962743
1690,9.385,0.0735713430818296
1691,9.388,0.0823717429720006
1692,9.392,0.0844838389456417
1693,9.395,0.0943402868226332
1694,9.399,0.085891902928069
1695,9.402,0.0806116629939664
1696,9.406,0.0577306232795218
1697,9.409,0.0855398869324622
1698,9.412,0.085891902928069
1699,9.416,0.0943402868226332
1700,9.419,0.0432979674596414
1701,9.423,0.0672350551609065
1702,9.426,0.0756834390554707
1703,9.430,0.0872999669104964
1704,9.433,0.0809636789895733
1705,9.436,0.0633628792092313
1706,9.440,0.0894120628841375
1707,9.443,0.0584346552707355
1708,9.447,0.0799076310027528
1709,9.450,0.0936362548314195
1710,9.454,0.0651229591872655
1711,9.457,0.0788515830159322
1712,9.460,0.0827237589676075
1713,9.464,0.0732193270862228
1714,9.467,0.0936362548314195
1715,9.471,0.125317694436035
1716,9.474,0.108420926646907
1717,9.478,0.0686431191433339
1718,9.481,0.0549144953146671
1719,9.484,0.0784995670203254
1720,9.488,0.108420926646907
1721,9.491,0.0897640788797443
1722,9.495,0.066179007174086
1723,9.498,0.114053182576616
1724,9.502,0.109828990629334
1725,9.505,0.107716894655693
1726,9.508,0.0756834390554707
1727,9.512,0.0760354550510775
1728,9.515,0.0792035990115391
1729,9.519,0.0763874710466844
1730,9.522,0.0654749751828723
1731,9.526,0.0619548152268039
1732,9.529,0.0911721428621717
1733,9.532,0.0756834390554707
1734,9.536,0.0675870711565134
1735,9.539,0.120741486493146
1736,9.543,0.10138060673477
1737,9.546,0.059490703257556
1738,9.550,0.0570265912883081
1739,9.553,0.112645118594189
1740,9.556,0.0696991671301544
1741,9.560,0.0732193270862228
1742,9.563,0.0696991671301544
1743,9.567,0.0552665113102739
1744,9.570,0.0830757749632143
1745,9.574,0.0943402868226332
1746,9.577,0.0707552151169749
1747,9.580,0.0714592471081886
1748,9.584,0.0978604467787016
1749,9.587,0.107012862664479
1750,9.591,0.105956814677659
1751,9.594,0.114053182576616
1752,9.598,0.115109230563437
1753,9.601,0.112293102598582
1754,9.605,0.0711072311125818
1755,9.608,0.0679390871521202
1756,9.611,0.0788515830159322
1757,9.615,0.0774435190335049
1758,9.618,0.0394257915079661
1759,9.622,0.0510423193629919
1760,9.625,0.0890600468885306
1761,9.629,0.0471701434113166
1762,9.632,0.0932842388358127
1763,9.635,0.0922281908489922
1764,9.639,0.0806116629939664
1765,9.642,0.0644189271960518
1766,9.646,0.0605467512443765
1767,9.649,0.103844718704018
1768,9.653,0.0989164947655221
1769,9.656,0.109476974633727
1770,9.659,0.0806116629939664
1771,9.663,0.0605467512443765
1772,9.666,0.0468181274157098
1773,9.670,0.0728673110906159
1774,9.673,0.0612507832355902
1775,9.677,0.074979407064257
1776,9.680,0.0732193270862228
1777,9.683,0.0975084307830948
1778,9.687,0.0876519829061033
1779,9.690,0.130949950365745
1780,9.694,0.149958814128514
1781,9.697,0.136582206295454
1782,9.701,0.110885038616155
1783,9.704,0.107012862664479
1784,9.707,0.137990270277881
1785,9.711,0.111589070607368
1786,9.714,0.0830757749632143
1787,9.718,0.0675870711565134
1788,9.721,0.0848358549412485
1789,9.725,0.0739233590774365
1790,9.728,0.0337935355782567
1791,9.731,0.0700511831257612
1792,9.735,0.0531544153366329
1793,9.738,0.0696991671301544
1794,9.742,0.0739233590774365
1795,9.745,0.0686431191433339
1796,9.749,0.0696991671301544
1797,9.752,0.127077774414069
1798,9.755,0.0725152950950091
1799,9.759,0.109124958638121
1800,9.762,0.105604798682052
1801,9.766,0.0936362548314195
1802,9.769,0.103492702708411
1803,9.773,0.0774435190335049
1804,9.776,0.0651229591872655
1805,9.779,0.0802596469983596
1806,9.783,0.0953963348094537
1807,9.786,0.081667710980787
1808,9.790,0.0827237589676075
1809,9.793,0.113701166581009
1810,9.797,0.0953963348094537
1811,9.800,0.0767394870422912
1812,9.803,0.120389470497539
1813,9.807,0.085891902928069
1814,9.810,0.0672350551609065
1815,9.814,0.090468110870958
1816,9.817,0.0760354550510775
1817,9.821,0.0865959349192827
1818,9.824,0.118629390519505
1819,9.827,0.0802596469983596
1820,9.831,0.108772942642514
1821,9.834,0.151718894106548
1822,9.838,0.112997134589796
1823,9.841,0.13587817430424
1824,9.845,0.092580206844599
1825,9.848,0.121797534479967
1826,9.851,0.0756834390554707
1827,9.855,0.0633628792092313
1828,9.858,0.081667710980787
1829,9.862,0.0901160948753511
