#"+EI TIC Scan Aro_1.D "
#Point,X(Minutes),Y(Counts)
68,3.824,0.073519004859331
69,3.827,0.0707669565490887
70,3.831,0.0581861642736951
71,3.834,0.104970985547815
72,3.837,0.0923901932724213
73,3.841,0.0770573526867855
74,3.844,0.0821682995486641
75,3.848,0.0864929468933306
76,3.851,0.0546478164462407
77,3.855,0.0723395555835129
78,3.858,0.0711601063076947
79,3.861,0.0534683671704226
80,3.865,0.0849203478589064
81,3.868,0.081775149790058
82,3.872,0.0837408985830883
83,3.875,0.040887574895029
84,3.879,0.073519004859331
85,3.882,0.0566135652392709
86,3.885,0.0837408985830883
87,3.889,0.0707669565490887
88,3.892,0.0664423092044222
89,3.896,0.0711601063076947
90,3.899,0.0640834106527859
91,3.903,0.0605450628253314
92,3.906,0.0605450628253314
93,3.909,0.0617245121011496
94,3.913,0.0636902608941798
95,3.916,0.0617245121011496
96,3.920,0.0951422415826637
97,3.923,0.0841340483416943
98,3.927,0.0837408985830883
99,3.930,0.0621176618597556
100,3.933,0.0888518454449669
101,3.937,0.0546478164462407
102,3.940,0.0860997971347246
103,3.944,0.0640834106527859
104,3.947,0.105757285065027
105,3.951,0.073519004859331
106,3.954,0.0632971111355738
107,3.957,0.0762710531695734
108,3.961,0.090031294720785
109,3.964,0.103005236754785
110,3.968,0.102612086996179
111,3.971,0.0916038937552092
112,3.975,0.0829545990658762
113,3.978,0.081382000031452
114,3.981,0.0971079903756939
115,3.985,0.0684080579974524
116,3.988,0.0727327053421189
117,3.992,0.057399864756483
118,3.995,0.0625108116183617
119,3.999,0.0629039613769677
120,4.002,0.0636902608941798
121,4.005,0.0703738067904826
122,4.009,0.0640834106527859
123,4.012,0.124628473478117
124,4.016,0.104970985547815
125,4.019,0.0625108116183617
126,4.023,0.0365629275503625
127,4.026,0.0522889178946044
128,4.029,0.0617245121011496
129,4.033,0.0750916038937552
130,4.036,0.0758779034109673
131,4.040,0.0660491594458161
132,4.043,0.0585793140323012
133,4.047,0.081775149790058
134,4.050,0.0656560096872101
135,4.053,0.0463916715155137
136,4.057,0.0931764927896334
137,4.060,0.107723033858057
138,4.064,0.152542106339147
139,4.067,0.250829545990659
140,4.071,0.277170579817264
141,4.074,0.522889178946044
142,4.077,0.686046328767554
143,4.081,0.851955526899307
144,4.084,1.07093994244288
145,4.088,1.18141502461117
146,4.091,1.28756545943481
147,4.095,1.14327949802639
148,4.098,0.908962241897184
149,4.101,0.671106637940524
150,4.105,0.459985217569076
151,4.108,0.35619368129708
152,4.112,0.189498183648115
153,4.115,0.139961314063753
154,4.119,0.114799729512966
155,4.122,0.0857066473761185
156,4.125,0.0766642029281794
157,4.129,0.0805957005142399
158,4.132,0.0723395555835129
159,4.136,0.0947490918240576
160,4.139,0.0707669565490887
161,4.143,0.0739121546179371
162,4.146,0.0908175942379971
163,4.149,0.0719464058249068
164,4.153,0.0707669565490887
165,4.156,0.0774505024453915
166,4.160,0.116765478305996
167,4.163,0.0699806570318766
168,4.167,0.0684080579974524
169,4.170,0.0908175942379971
170,4.173,0.0805957005142399
171,4.177,0.0715532560663008
172,4.180,0.0664423092044222
173,4.184,0.064869710169998
174,4.187,0.0515026183773923
175,4.191,0.0672286087216342
176,4.194,0.0955353913412697
177,4.197,0.089638144962179
178,4.201,0.090031294720785
179,4.204,0.0794162512384217
180,4.208,0.0672286087216342
181,4.211,0.0884586956863608
182,4.215,0.0605450628253314
183,4.218,0.102612086996179
184,4.221,0.0707669565490887
185,4.225,0.11244083096133
186,4.228,0.0829545990658762
187,4.232,0.0338108792401201
188,4.235,0.0389218261019988
189,4.239,0.0444259227224834
190,4.242,0.0845271981003004
191,4.245,0.0656560096872101
192,4.249,0.0640834106527859
193,4.252,0.0790231014798157
194,4.256,0.0876723961691488
195,4.259,0.081382000031452
196,4.263,0.121090125650663
197,4.266,0.0943559420654516
198,4.269,0.0585793140323012
199,4.273,0.116765478305996
200,4.276,0.0849203478589064
201,4.280,0.0589724637909072
202,4.283,0.0904244444793911
203,4.287,0.0676217584802403
204,4.290,0.0719464058249068
205,4.293,0.0758779034109673
206,4.297,0.0636902608941798
207,4.300,0.0562204154806649
208,4.304,0.0621176618597556
209,4.307,0.0923901932724213
210,4.311,0.0916038937552092
211,4.314,0.0994668889273302
212,4.317,0.104970985547815
213,4.321,0.0994668889273302
214,4.324,0.113227130478542
215,4.328,0.111654531444118
216,4.331,0.139961314063753
217,4.335,0.0868860966519367
218,4.338,0.0998600386859363
219,4.341,0.135243516960481
220,4.345,0.0927833430310274
221,4.348,0.0656560096872101
222,4.352,0.0703738067904826
223,4.355,0.0707669565490887
224,4.359,0.0868860966519367
225,4.362,0.0703738067904826
226,4.365,0.0916038937552092
227,4.369,0.0424601739294532
228,4.372,0.106543584582239
229,4.376,0.0782368019626036
230,4.379,0.0916038937552092
231,4.383,0.124235323719511
232,4.386,0.0684080579974524
233,4.389,0.103398386513391
234,4.393,0.0833477488244822
235,4.396,0.0699806570318766
236,4.400,0.0975011401343
237,4.403,0.0778436522039976
238,4.407,0.0825614493072701
239,4.410,0.097894289892906
240,4.413,0.097894289892906
241,4.417,0.0908175942379971
242,4.420,0.102218937237573
243,4.424,0.105757285065027
244,4.427,0.0919970435138153
245,4.431,0.0711601063076947
246,4.434,0.0397081256192109
247,4.437,0.0986805894101181
248,4.441,0.0821682995486641
249,4.444,0.0853134976175125
250,4.448,0.136029816477693
251,4.451,0.0750916038937552
252,4.455,0.127773671546966
253,4.458,0.11244083096133
254,4.461,0.107329884099451
255,4.465,0.103398386513391
256,4.468,0.0581861642736951
257,4.472,0.107723033858057
258,4.475,0.0452122222396955
259,4.479,0.0927833430310274
